,Start,End,Speaker,Text
300,0:25:32,0:26:02,SPEAKER 1, OK.  Becky.  This question comes from Lindsey Peter Schumacher in Cedar Rapids Iowa.  Does the current size of the Federal Reserve balance sheet concern you in particular the result of quantitative easing.  The Federal Reserve expanded its balance sheet out of nothing.  The net effect in essence is a form of single entry accounting creating something of value out of nothing other than a series of book entries.  Entries and wondering what Mr.  Munger thinks about this as well.
301,0:26:04,0:26:06,SPEAKER 9, Well I don't think the Federal Reserve is the problem and I think.
302,0:26:07,0:26:08,BUFFETT, They can't solve.
303,0:26:08,0:26:10,SPEAKER 8, The fiscal problem.
304,0:26:13,0:26:17,SPEAKER 8, I don't I do not worry about the Federal Reserve and.
305,0:26:18,0:26:19,SPEAKER 7, I think it's.
306,0:26:20,0:26:21,SPEAKER 1, Fulfilling the functions.
307,0:26:22,0:26:29,BUFFETT, For which it was established I probably would not have been.  They only they have two objectives and I would not have been.
308,0:26:30,0:26:38,SPEAKER 7, One probably that would have changed the inflation objective to 2% a year from.  From 0 I think that.
309,0:26:40,0:26:41,SPEAKER 1, You know I  think.  That.
310,0:26:44,0:26:47,SPEAKER 7, If you tell you people that you're shooting to depreciate your currency.
311,0:26:47,0:26:49,BUFFETT, At 2% a year.
312,0:26:53,0:26:53,SPEAKER 2, A  lot of implications although it feels good to a lot of people want a little inflation.  But nobody wants a lot of inflation except somebody's got a lot of deaths and.
313,0:27:09,0:27:12,SPEAKER 1, I I do not worry about.
314,0:27:12,0:27:14,SPEAKER 7, The Federal Reserve balance sheet.
315,0:27:14,0:27:17,SPEAKER 1, I enjoy looking at it and the numbers are big.
316,0:27:17,0:27:18,SPEAKER 7, I was like big numbers but.
317,0:27:20,0:27:23,SPEAKER 1, It is not.  It's interesting.
318,0:27:24,0:27:28,BUFFETT, The most one one of the most interesting figures to me.  Is currency in circulation.
319,0:27:29,0:27:30,SPEAKER 1," I mean it is gone.   They were saying cash is trash back in 2008.  7 and 8 and all that cash is going to disappear.  Well.  If you look at the Federal Reserve balance sheet it's gone from 800 billion to 2.2 trillion. And most of that's in $100 bills overwhelmingly. And if you're not I think there's about $5,100."
320,0:27:50,0:27:51,BUFFETT, Or bills per person.
321,0:27:52,0:27:54,SPEAKER 8, Babies everybody in the United States.
322,0:27:55,0:27:58,SPEAKER 1, I would really like to know where.
323,0:27:59,0:27:59,SPEAKER 4, All of that is.
324,0:28:00,0:28:07,SPEAKER 1, I mean it.  Nobody's hoarding euro dollars.  You know in South America.  Africa or wherever.
325,0:28:08,0:28:10,SPEAKER 1, The demand for currency.
326,0:28:11,0:28:11,SPEAKER 2, You know.
327,0:28:13,0:28:14,SPEAKER 1, Some of it may be used to be.
328,0:28:15,0:28:17,SPEAKER 7, Several drug dealers.
329,0:28:18,0:28:20,SPEAKER 9, Activities and all of that.
330,0:28:20,0:28:22,SPEAKER 4, But anybody thinks cash is trash.
331,0:28:24,0:28:25,SPEAKER 1, Auto look at the.
332,0:28:26,0:28:28,SPEAKER 9, Look at the Federal Reserve balance sheet.  And actually you can look at how many $5 bills and $2 bills.
333,0:28:32,0:28:32,SPEAKER 2, And.   Ones and all that.  And the action has been in $100 bills.  I mean it is.
334,0:28:39,0:28:47,SPEAKER 7, It is just astounding.  The way that $100 bills have spread.  And of course we don't know where they are.  And I don't think the Fed can know exactly.
335,0:28:50,0:28:54,BUFFETT, They probably make a lot better guess than I could.  But I do know what's happened.  And you can watch it every week.  And you'll watch currency in circulation.
336,0:28:59,0:29:01,SPEAKER 8, Probably grow a little bit.
337,0:29:01,0:29:01,SPEAKER 1, And.  And believe me.
338,0:29:04,0:29:05,BUFFETT, Cash is not trash.
339,0:29:09,0:29:44,SPEAKER 3, Well I don't know where we're headed with all of this.  It's been very extreme.  I think you could be pretty extreme and fighting.  Depressions and so forth.  If you were versioned afterwards to a period of.  Some discipline.  But if you're.  Some discipline.  But if you're going to just keep.  Borrowing printing money and spending it.  I think eventually it causes bad trouble.
340,0:29:46,0:29:48,SPEAKER 3, You can see it in Latin America.  Latin America.
341,0:29:50,0:30:07,SPEAKER 3, It's currency.  Get all the control all the time.  And of course it's like the United States and economic achievement greatly.  So I think we pay a price if we.  If we ever give up our old ways entirely.  And going to a new world where we just try and.  Print money.
342,0:30:07,0:30:08,SPEAKER 3, Make it easier to get.
343,0:30:09,0:30:10,SPEAKER 3, To get through the year.
344,0:30:11,0:30:14,SPEAKER 1, We paid a price.
345,0:30:14,0:30:16,SPEAKER 8, In World War two.
346,0:30:17,0:30:17,SPEAKER 1, I mean everybody.
347,0:30:18,0:30:19,SPEAKER 7, School kids and everybody.
348,0:30:20,0:30:20,SPEAKER 1, That was myself included.
349,0:30:22,0:30:28,BUFFETT, I mean we bought what we're originally called.  War bonds and defense bonds and savings bonds and all that.
350,0:30:29,0:30:31,SPEAKER 1, From 1940.
351,0:30:32,0:30:34,BUFFETT, To the 1944 or five.
352,0:30:35,0:30:36,SPEAKER 8, You paid out of 1875.
353,0:30:36,0:30:38,SPEAKER 9, I got twenty five dollars back and every kid.
354,0:30:39,0:30:41,BUFFETT, Save savings and all that.
355,0:30:41,0:30:42,SPEAKER 1, But when you got all through.
356,0:30:43,0:30:44,SPEAKER 5, You know.
357,0:30:45,0:30:45,SPEAKER 2, You had.  120% of GDP.  And.
358,0:30:50,0:30:52,SPEAKER 7, The national debt instead of 30 or 40%.  And we had a lot of inflation.  Subsequently.
359,0:30:57,0:30:57,SPEAKER 2, A lot.
360,0:30:58,0:30:59,SPEAKER 1, So the people.
361,0:30:59,0:31:02,SPEAKER 9, That really that bought those bonds and support the war.
362,0:31:03,0:31:07,BUFFETT, At a portion of their purchasing power taken away from them.
363,0:31:07,0:31:09,SPEAKER 1, Well there.  Wasn't any wrong with that particularly.
364,0:31:10,0:31:10,SPEAKER 2, But.
365,0:31:11,0:31:13,SPEAKER 7, When the country gets in the habit of doing that.
366,0:31:15,0:31:16,SPEAKER 1, I don't think it's.
367,0:31:17,0:31:18,SPEAKER 5, I think it's tough to.
368,0:31:20,0:31:25,BUFFETT, Figure out where the breaking point is with society but I don't think you want to come anywhere close to it.
369,0:31:25,0:31:30,SPEAKER 3, It's also tough to have a mass of people unemployed.  That's the tension.
370,0:31:31,0:31:32,SPEAKER 2, Yeah.
371,0:31:33,0:31:37,SPEAKER 1, Well that's.  That's why the.  That has to.
372,0:31:38,0:31:40,BUFFETT, Objectives in terms of employment and.
373,0:31:41,0:31:43,SPEAKER 1, Inflation and.  But.
374,0:31:44,0:31:45,SPEAKER 7, They're not the ones that.
375,0:31:46,0:31:49,SPEAKER 3, That create the deficit.  So far the system.  And work pretty well although like I say it's been so far the man who jumped off a tall building.
376,0:31:56,0:31:57,SPEAKER 1, Yeah.  It's all right.
377,0:31:57,0:31:58,SPEAKER 3, It's the ground.
378,0:32:00,0:32:02,SPEAKER 1, Well.  But.  But you.
379,0:32:02,0:32:07,BUFFETT, There could be ways we can stop now at the third floor or the sixth floor.  We don't know what forward is but we know there's.
380,0:32:07,0:32:08,SPEAKER 8, Having the ground.
381,0:32:08,0:32:11,SPEAKER 1, But the question.  You know.
382,0:32:12,0:32:14,BUFFETT, Politically it's very very very tempting.
383,0:32:15,0:32:19,SPEAKER 1, To.  To both.  Appropriations and it's not fun to.
384,0:32:21,0:32:22,SPEAKER 4, Both taxes and.
385,0:32:22,0:32:23,SPEAKER 8, Russell long.
386,0:32:24,0:32:30,BUFFETT, Have the Senate finance committee they got building they may have from now he said you know.  Don't tax you don't tax me tax like I'm behind the tree.
387,0:32:31,0:32:32,SPEAKER 1, Basically.
388,0:32:32,0:32:37,SPEAKER 8, That is the attitude.  Of.  I mean it's the reality.
389,0:32:38,0:32:47,SPEAKER 1, Of what.  Is useful.  In politics and so far this country's.  Managed to.
390,0:32:48,0:32:49,SPEAKER 8, Work very well with a lot of.
391,0:32:50,0:32:50,SPEAKER 1, Things that.
392,0:32:52,0:32:55,SPEAKER 8, Could theoretically cause a lot of problems but.
393,0:32:55,0:32:59,BUFFETT, It doesn't mean it doesn't guarantee us the future on it and.
394,0:32:59,0:33:00,SPEAKER 2, And.
395,0:33:00,0:33:02,SPEAKER 9, Being the reserve currency.
396,0:33:03,0:33:08,BUFFETT, Let's just do a lot of things but it also creates a lot of consequences if we screw it up.
397,0:33:14,0:33:20,SPEAKER 3, We're busy a subject to death but.  It is a problem I wish we had a solution.
398,0:33:21,0:33:24,BUFFETT, Okay well that will go to station one.
399,0:33:24,0:33:30,SPEAKER 1, Hello.
400,0:33:31,0:33:56,SPEAKER 2, Mr.  Buffers and Mr.  Munger my name's Connor I'm an economic student to the University of Nottingham.  My question for you to.  Today is during the pandemic we witnessed supply chain shortages especially from Asia as a result companies have chosen with political.  Tensions to move production away should companies make these decisions and should the government support them.
401,0:34:00,0:34:36,SPEAKER 3, Trying well that's a good question yeah obviously.  It's logical if you're in business.  And you can make the thing in Mexico way cheaper.  It's natural to open a factory in Mexico and in Mexico and.  Get your parts cheaper and a lot of the all the manufacturers have done exactly that.  On the other hand.  Nobody wants to hollow out the whole country so all the manufacturing jobs are elsewhere and we're all living with a bunch of farmers.  You know like English colonies in 1820 or something.   And.  And these ideas are of course in.  In big tension.  We have.  We don't have that much foreign production.
402,0:34:56,0:34:58,SPEAKER 1, Right Warren.  Yeah well.
403,0:34:59,0:35:00,SPEAKER 8, But we've lost.
404,0:35:02,0:35:10,BUFFETT, Well originally Berkshire otherwise the textile manufacturer lost because the south became feasible.  Versus the north and of course then eventually.
405,0:35:11,0:35:15,SPEAKER 3, The south got expensive.  Sure and.
406,0:35:16,0:35:29,BUFFETT, Society benefits and some people get killed in that sort of a situation and a rich society should take care one way or another.
407,0:35:31,0:35:37,BUFFETT, People who worked in our shoe factories.  People working our textile companies.
408,0:35:37,0:35:37,SPEAKER 4, I mean.
409,0:35:37,0:35:38,SPEAKER 1, If you want to.
410,0:35:38,0:35:40,BUFFETT, Work in our textile operation in.
411,0:35:41,0:35:42,SPEAKER 1, In nineteen sixty.
412,0:35:42,0:35:47,BUFFETT, Four when we took it over half our half our workers only spoke Portuguese.
413,0:35:49,0:35:57,BUFFETT, They and they weren't getting great wages at all.  But now you could do it in the south and we were doomed.   To go out of business.  And it wasn't the fall of the worker in any way shape or form.
414,0:36:04,0:36:05,SPEAKER 8, It wasn't the.
415,0:36:06,0:36:08,BUFFETT, Our fault we kept trying to compete.
416,0:36:08,0:36:11,SPEAKER 3, Well it was a TV a cheap power down there.
417,0:36:12,0:36:12,SPEAKER 2, Sure.
418,0:36:12,0:36:13,SPEAKER 1, Can you and a.
419,0:36:13,0:36:22,BUFFETT, Textile is really can jail power and air conditioning change everything with the heat and those them.  Pleasure were impossible.  That's a lot of things.
420,0:36:22,0:36:23,SPEAKER 1, But then then it moves.
421,0:36:25,0:36:27,SPEAKER 7, Offshore in many ways and.
422,0:36:30,0:36:35,BUFFETT, The country is better off because of it but it displaces a lot of people.
423,0:36:36,0:36:38,SPEAKER 7, Really can't do something else.
424,0:36:38,0:36:46,BUFFETT, Can't talk about retraining somebody is fifty five or sixty speaks only Portuguese and really tell them they're going to have a great future in new Bedford mass and.
425,0:36:48,0:36:49,SPEAKER 9, So you don't want to be.
426,0:36:51,0:36:52,SPEAKER 2,Glib about it. And we can afford.
427,0:36:54,0:36:56,BUFFETT, To take care of those people.
428,0:36:58,0:37:02,BUFFETT, We've got some systems that work reasonably well but but there's a tension between.
429,0:37:03,0:37:04,SPEAKER 1, You know.  What about the.
430,0:37:05,0:37:07,BUFFETT, Person that doesn't do anything and all that kind of stuff.
431,0:37:07,0:37:08,SPEAKER 1, These are not easy.
432,0:37:08,0:37:09,SPEAKER 9, Problems with solve.
433,0:37:10,0:37:10,SPEAKER 8, But I would say.
434,0:37:12,0:37:14,BUFFETT, That by and large we want the whole world.
435,0:37:15,0:37:16,BUFFETT, Prosper we do not want to be a world.
436,0:37:17,0:37:18,SPEAKER 7, We don't want the United States.
437,0:37:19,0:37:20,SPEAKER 9, To be a country of.
438,0:37:21,0:37:28,BUFFETT, Extraordinary prosperity and have the rest of the world.  No it isn't going to work and a.  Particularly working on a nuclear world.
439,0:37:29,0:37:29,SPEAKER 7, So.  And every own feelings about it as a.  You mean person but but it doesn't.
440,0:37:37,0:37:39,SPEAKER 1, It is not.
441,0:37:40,0:37:45,SPEAKER 7, It can be done better and and we've got the resources to do it.
442,0:37:45,0:37:46,SPEAKER 1, I mean.
443,0:37:47,0:37:49,SPEAKER 6, The output.
444,0:37:49,0:37:57,BUFFETT, Of this country.  What can be done with a lot fewer people and doing more specialized things and of course it has been the work week in the United States.
445,0:37:57,0:38:02,SPEAKER 7, You know in my lifetime is.  Drop dramatically and people.
446,0:38:03,0:38:03,SPEAKER 1, We'll.
447,0:38:04,0:38:04,BUFFETT, This is a.
448,0:38:05,0:38:06,SPEAKER 9, It will be the human lot.
449,0:38:07,0:38:11,SPEAKER 7, Say you know.  How can I get all these things done but.
450,0:38:11,0:38:12,SPEAKER 2, But.
451,0:38:13,0:38:18,BUFFETT, My mother didn't.  I free kids anyplace I want to go in place.  If you're lucky and.
452,0:38:18,0:38:18,SPEAKER 1, We've got all the.
453,0:38:18,0:38:26,BUFFETT, Of yet a bicycle.  The world is just looking at everything moving up.  As becoming sort of a base that leaves them somewhat dissatisfied.
454,0:38:28,0:38:28,SPEAKER 5, And.
455,0:38:30,0:38:31,SPEAKER 1, With our prosperity.
456,0:38:33,0:38:37,SPEAKER 7, We can do a lot of things we couldn't do.
457,0:38:48,0:38:57,BUFFETT, I don't we'll  get the science of the terms of people and the GENI Ticket is going.
458,0:39:18,0:39:18,SPEAKER 2, I'm forward.
459,0:39:18,0:40:16,SPEAKER 3," Welcome to the capitalism.  Automatically with a lot of property and private hands and free trade and all that automatically creates GDP per capita that grows and helps everybody,  including the people at the bottom.  It helps everybody a lot.  But inherent in the process is a lot of pain in that free market capitalism, for instance,  to the Portuguese workers in the textbook company in New Bedford.  Nobody's ever figured out how to take all the pain out of it.  We do have government safety nets to take some of the pain out.  We make those safety nets a little bigger as time goes by.  But apart from that,  if you try and take all the pain out,  you'll also take all the gains out of it.  You won't have a growing GDP per capita.  You'll have an economy like Russia, which has  been characterized as saying they pretend to pay us and we pretend to work. "
